country code|smsin|smsout|callin|callout|internet
141|0.9397|2.2755|12.4739|25.4157|305.6871
121|2.3255|4.8412|61.2463|47.7152|518.5965
226|0.3076|0.6216|49.256|46.5658|276.1515
83|2.6836|4.2276|82.434|10.7998|107.7528
162|4.9369|4.4071|73.995|6.0252|885.8812
31|2.7014|0.9924|68.7472|67.4598|1390.9336
40|3.5465|1.3322|31.908|29.8174|848.4798
153|4.7873|1.3552|36.2972|59.0717|1140.4265
164|3.8036|3.192|42.0888|74.4807|926.116
133|4.2991|4.7465|97.7216|96.4839|1238.5888
148|0.3498|3.5988|81.9503|18.3171|73.125
11|4.891|1.4489|34.9974|50.7224|1100.5806
22|1.5164|0.1537|31.6088|44.762|1394.0643
222|4.9876|0.2964|89.4161|95.4775|586.3377
212|2.2031|0.3693|44.224|74.2033|1434.2769
104|2.5235|1.4931|99.8729|84.5677|1096.3154
80|3.4078|0.8391|34.0526|12.6871|766.8207
72|4.0799|3.9566|11.4886|56.3835|849.228
120|3.5548|3.6141|33.4773|85.6406|335.4241
199|3.5652|0.8989|86.4303|7.6333|1330.7648
198|0.285|1.77|50.9208|6.3088|1040.6494
191|2.5199|1.55|97.2143|39.4928|109.4277
185|3.7127|2.3129|18.5691|73.7053|751.6398
61|0.6261|4.4112|42.5088|0.8765|68.979
105|1.1591|0.0648|30.3823|92.352|237.7164
14|0.1908|4.0065|18.2731|38.4815|429.1773
198|4.0795|3.7566|76.8679|16.2858|54.328
22|3.8547|2.5549|92.5856|47.9869|1400.0423
202|2.1533|1.5644|10.7345|28.9848|489.2057
104|4.2353|1.6465|85.1155|23.0355|1426.0786
119|3.0056|1.7185|33.4891|93.1588|55.2718
246|0.265|1.1604|13.327|51.2379|459.9521
208|1.8355|1.4402|91.1839|15.5343|2.1828
16|3.6505|4.5066|20.812|48.0096|850.9785
64|3.1243|3.5926|97.2953|9.9362|811.0961
218|3.1022|4.9857|72.3865|81.7113|1427.441
243|4.1467|2.0184|47.9045|17.8159|383.9621
84|0.6223|1.025|29.2646|3.0499|119.5334
85|1.5622|3.2568|88.7636|43.6898|415.0581
220|4.8863|0.4301|74.2366|71.7529|1307.6484
71|3.9658|0.6798|31.6183|56.6689|926.4944
25|1.5714|1.4216|41.9899|39.0956|1447.8336
68|2.6518|2.8274|68.6877|53.6635|1311.8431
89|3.1799|1.2978|73.8989|45.119|4.0805
246|3.7077|4.0697|71.8265|91.2186|1367.088
146|3.2162|3.4438|11.2073|14.325|1302.4502
230|1.9043|3.4516|28.7261|99.0104|172.1091
79|2.8645|1.3049|22.4215|63.9517|1425.746
245|3.1667|3.5678|16.7182|49.9619|1390.117
16|3.973|4.7562|13.8556|33.408|614.4366
14|2.2292|1.4381|80.6093|6.4803|853.9216
169|3.7765|4.9234|70.3224|48.2567|1462.1313
101|0.7367|1.7009|96.4741|9.3766|1028.9417
129|2.6169|4.2324|40.7971|50.5978|708.3667
206|0.1852|0.45|50.9634|40.5908|877.6979
144|0.0416|2.2148|94.966|86.9576|657.0218
52|1.3365|2.8725|59.4788|71.6341|1384.3021
92|2.3155|3.1512|21.3179|19.7179|380.3777
53|4.7415|0.3446|67.4702|56.7538|1265.0442
112|3.1245|4.5752|40.7972|86.5635|776.6126
29|1.2351|3.6451|18.0537|27.7962|846.5412
81|3.4763|4.5054|79.2432|64.2873|1388.9566
120|3.5993|2.4306|87.1783|65.6142|601.8051
250|4.4207|4.7336|34.7583|66.1173|21.3759
249|2.2567|2.4051|30.6832|9.4947|625.4469
19|1.1809|0.6495|80.0706|36.8029|727.3441
71|3.8773|0.6|83.0023|34.5423|974.6378
228|2.0154|4.3162|11.0098|65.5426|350.2302
241|3.4949|4.3265|84.1702|50.0199|1054.6514
17|2.446|2.516|92.5684|13.7076|1029.583
146|0.5629|3.4271|67.6328|69.1039|488.7019
201|4.1718|3.2757|35.6558|67.1489|181.1514
2|2.6232|2.7447|92.1546|29.3395|900.0973
122|4.7466|3.8257|84.1432|82.6382|1327.0295
238|2.1075|1.8561|69.798|99.4304|873.543
135|1.6624|1.297|93.3404|29.6152|635.6023
97|0.9629|0.9248|17.0083|60.9922|658.1777
118|4.8847|2.9602|91.92|17.1249|417.7136
243|3.4546|3.0377|80.3023|79.6006|1366.2309
34|1.87|1.9121|36.9147|73.4431|1316.2238
12|4.1047|2.2672|14.9166|39.6163|714.518
129|2.5463|2.0629|65.9934|16.0343|757.8409
153|2.8988|0.9395|91.3603|90.4308|663.2342
230|4.9953|3.5919|11.0619|82.9513|241.1163
7|1.5729|4.4667|84.3646|40.8085|1392.8262
44|4.3183|4.0196|43.2844|85.402|1272.1211
106|4.3483|2.2638|53.3621|33.7398|1201.4126
67|1.64|0.3706|39.2038|27.2361|1111.4108
152|2.6583|3.9147|43.7959|68.4286|1121.8493
183|0.0482|3.3031|62.3078|66.8003|806.4901
191|4.6711|2.8439|40.2994|63.8751|972.4557
232|2.5643|4.5854|93.5654|51.2882|920.8275
212|4.1625|4.4132|72.8586|41.8643|1266.4151
73|2.1937|3.1212|76.2828|71.6193|722.5215
135|1.0276|3.1425|32.9554|48.5851|1295.997
176|0.1042|0.8162|61.7609|43.8859|305.857
131|0.5104|3.8827|99.6835|10.1119|110.362
189|3.7147|1.3863|74.6198|80.568|853.0544
245|0.2271|2.6767|17.8038|73.7987|374.4186
112|1.548|4.2974|14.6243|84.0639|451.7592
180|4.3731|3.0796|92.2506|78.0374|993.9454
18|0.97|4.7142|82.3172|10.9363|45.2051
247|1.3927|1.807|54.1217|64.8356|228.0102
44|0.4383|1.6402|40.4802|25.0101|194.1352
13|2.9837|4.6037|64.0734|85.7787|732.4389
208|2.3394|3.9832|28.7944|8.5267|1138.9307
52|3.1257|0.1015|45.611|54.3772|557.6027
69|3.2719|4.1326|27.417|42.5622|663.4217
110|2.4659|1.2825|26.7703|55.4823|53.1214
219|3.8121|4.209|30.2702|59.3073|1429.942
132|2.1662|0.4279|76.7533|15.1019|1133.4152
32|0.9845|3.2176|32.3415|35.0319|548.1301
217|2.4099|3.6063|34.4775|18.4876|1047.9897
140|0.3124|3.6765|99.93|94.7889|905.8871
181|2.2665|0.4228|34.556|69.1473|1480.529
219|0.372|4.226|25.8612|39.2654|881.1394
75|3.069|3.8678|53.4959|36.6706|23.796
223|0.6252|4.9575|81.3775|2.2477|1266.4995
145|3.616|4.8594|74.1616|1.9292|792.615
39|4.6527|3.6313|18.3179|32.4361|966.0038
112|1.2611|0.0766|13.5439|48.9384|262.926
165|3.3724|1.756|22.7735|32.4592|224.527
34|1.8056|1.6997|40.988|57.406|1156.106
7|2.4237|3.6225|60.2793|30.1279|515.4075
126|0.8778|0.1556|10.4004|41.0883|1424.5762
39|0.4719|3.2143|54.973|44.4385|897.6769
231|2.256|4.3851|87.3248|88.7732|1175.983
27|1.2056|0.6759|34.9725|73.6945|237.0459
238|2.4757|3.3675|80.7902|86.9198|1107.6342
47|1.5897|1.0456|98.2252|93.6893|1225.9842
194|1.9746|1.1875|81.2925|68.0935|295.4674
150|3.4289|4.5779|77.6391|72.9623|485.5489
94|2.7244|4.9899|34.3094|71.8078|219.0886
158|2.5949|2.4401|25.7503|9.6349|101.3037
6|3.4447|0.0974|12.3994|66.0284|585.1108
94|3.4796|3.8358|93.4371|78.6769|651.5899
62|1.8641|1.5194|91.8714|78.3846|677.3867
151|3.0385|1.1224|11.2041|25.2232|901.4691
42|4.0982|1.9221|25.3173|9.2345|178.4438
204|4.6733|1.9755|65.9349|86.3797|993.5053
127|1.8786|4.9903|42.2215|71.4382|414.4449
190|2.3778|2.6038|22.6999|8.672|1217.5402
67|1.3573|3.5452|76.9486|77.9126|813.8899
241|0.1287|0.4056|15.8243|66.0816|1013.4868
156|4.0888|1.6971|40.6074|11.3491|285.1895
74|2.9192|4.5277|81.2468|71.9469|110.9619
228|3.0882|4.0959|30.4598|61.0912|735.1645
91|2.9311|1.9566|84.2127|83.1948|1281.6643
134|2.1088|2.9242|58.9862|97.2401|1160.5898
225|2.3546|3.3118|34.0432|13.8324|155.1763
48|3.0483|0.7681|32.0641|24.6894|774.7794
21|3.3182|2.7727|74.5859|9.4997|328.7976
208|2.2272|2.5944|83.5718|33.2038|958.5912
116|4.6837|2.3676|53.9278|75.9153|325.0638
187|2.2363|1.1299|92.0198|57.2199|1161.9324
179|0.5619|3.907|35.3336|80.0023|418.8631
28|1.2965|1.034|71.621|88.031|1362.7669
75|2.0183|1.115|43.5837|69.2457|63.2885
68|0.4147|3.3463|43.948|78.2835|875.9909
3|0.1237|1.2507|70.5751|20.1101|1463.4912
105|0.4045|0.2386|15.1849|46.4594|366.03
144|4.7888|3.7814|67.1834|94.6185|220.4416
239|1.179|0.5285|54.2355|33.0018|1182.4129
167|0.1645|1.2399|99.8753|19.7786|1398.3779
207|4.5035|1.1083|31.4809|69.7401|1248.415
170|1.3615|2.6207|43.9228|24.7856|659.2014
174|3.2681|1.5778|64.7479|80.964|821.5806
29|1.803|1.9003|10.133|43.2936|1172.6777
106|3.631|2.6107|76.2393|54.6521|369.8539
2|3.4401|2.324|38.1911|68.1976|1003.3063
47|1.6041|1.9453|99.7692|86.7415|413.0592
203|4.3379|3.2325|99.9171|34.8749|334.4902
95|2.8342|2.0504|11.7779|35.5515|1370.2465
208|0.054|1.9355|25.6301|28.4296|477.224
156|1.1647|0.3783|43.8787|58.2916|922.7275
102|2.6055|4.6556|42.978|86.7888|1237.2709
179|3.7086|2.2683|18.8286|14.1159|135.7312
47|2.0709|4.5204|19.8751|19.194|906.3373
223|4.196|0.8322|88.7279|94.1932|490.2111
156|4.9374|0.3436|78.1675|94.3762|952.9578
40|2.8212|4.1754|96.1384|3.982|1098.7607
197|2.8018|0.3806|39.8069|65.9346|831.042
239|0.331|3.2061|52.6088|22.0761|491.7287
240|1.6136|3.5697|86.7538|23.7533|777.7775
244|2.6596|0.4558|44.2893|9.9673|310.9035
37|1.094|4.1547|62.2516|31.5913|1372.3868
6|2.198|2.169|93.6218|3.6053|1037.349
158|3.7352|4.4636|79.4932|67.3728|1462.2024
216|3.7616|4.8388|41.234|49.4963|1088.1434
136|0.7757|4.4684|27.8291|31.3517|1030.1148
32|3.8837|0.4135|98.0526|16.7227|1361.9914
74|3.4581|2.9893|72.5645|22.2932|432.4361
36|0.8198|2.9152|33.0491|20.2796|1394.9386
247|4.173|3.6371|55.6121|44.1118|1415.4925
108|2.5336|3.665|74.3856|94.9822|132.3608
239|0.1206|3.1872|75.6731|27.977|139.0602
40|1.9659|2.7648|41.8244|95.9123|1330.2919
182|1.2224|4.1557|30.6721|10.5641|1065.5688
142|0.959|1.2957|93.0292|77.3569|1284.8137
167|3.5005|0.5325|43.8194|86.7114|410.8387
5|1.072|3.7789|13.5252|16.9536|127.1707
195|2.3289|4.275|82.113|76.787|993.4913
183|2.5827|2.3409|48.1806|37.8223|309.1729
215|0.8266|0.9564|26.102|91.0311|262.8449
22|1.5107|3.0848|84.6747|36.4045|662.0308
107|1.5703|4.4709|50.7512|65.257|1210.309
3|3.6577|4.7544|86.8329|35.1035|1285.0888
217|0.8003|2.6956|16.9307|40.9901|1456.5588
148|4.7387|0.4454|49.3934|1.8965|0.5134
122|4.4591|0.8704|28.5468|29.3016|1166.1391
124|0.707|1.4139|71.1551|85.3879|917.0642
178|4.2076|4.0349|73.597|77.0341|700.2627
164|0.4303|3.3867|95.7212|8.5408|1040.9424
153|4.7492|0.5587|93.4641|23.1655|1136.7421
134|0.8356|0.9282|91.0062|67.3328|327.5061
75|0.3628|3.5765|32.3002|84.4485|149.0332
68|2.403|0.6212|84.2652|92.2124|75.2092
182|2.6669|2.7939|68.3653|61.0878|443.9348
221|1.925|1.8874|79.7366|89.1208|776.1393
85|0.4899|0.1022|95.8482|97.8404|1115.7485
199|1.4297|4.0988|76.5839|50.646|480.831
207|2.8076|2.7747|18.0389|11.4486|564.9095
6|1.3049|4.7404|47.0448|64.1587|1057.7222
85|0.9379|1.8273|50.1048|95.1835|871.0324
88|1.7748|3.6315|16.501|8.9984|685.7152
38|4.3472|3.763|27.5289|80.1323|23.6542
47|1.0998|2.2921|80.8529|98.9953|1072.6578
130|2.8459|4.8388|37.1014|47.3882|332.9745
2|1.296|3.5112|85.4463|1.5983|1271.8956
23|3.8642|2.3207|18.2702|20.2933|571.5832
56|4.8701|0.2805|75.1861|90.4664|555.7365
236|4.5247|3.6243|40.7201|39.8579|239.8048
215|4.6361|4.8254|52.1767|95.2511|748.1706
227|3.3216|2.2991|31.4676|98.0887|729.029
146|1.5494|0.5029|61.2146|7.7359|1417.1058
58|2.5528|1.1841|68.444|33.3158|1013.3777
113|0.2895|3.4643|10.457|13.0809|959.4858
5|3.9296|1.3982|25.5647|44.3683|845.5033
87|0.106|3.7086|84.6955|69.658|374.1389
74|3.3494|4.6892|21.4074|26.6884|73.0458
124|2.9162|2.3502|53.4132|77.2117|145.522
160|1.9746|3.0989|61.6512|32.2579|1275.2159
113|3.5588|4.235|74.8916|61.3689|211.9191
215|1.7186|0.1428|27.8981|7.8415|759.2396
150|1.672|3.0082|82.9567|95.9801|1247.9558
81|1.5631|2.7068|64.0355|85.4042|666.7099
154|2.5807|0.981|53.1962|45.8248|1419.8792
123|4.3542|0.9204|96.3465|59.7925|1235.4803
131|2.8909|2.856|11.7083|62.1428|1358.1755
49|1.6477|1.5625|44.0619|13.6733|540.9317
105|0.7935|2.5253|31.9136|8.0949|1354.7289
201|4.145|2.5994|55.0311|22.9217|1036.2485
20|1.8025|1.6499|72.2616|77.1183|386.8471
80|3.6919|4.4269|59.7232|10.724|936.1041
52|3.3376|1.5879|80.9736|55.3494|304.8077
36|3.7139|4.8221|25.7473|72.701|696.2242
224|3.1524|4.0463|13.3198|43.3239|525.1123
32|3.2177|4.4109|21.0382|20.0181|185.2842
208|4.9335|2.0669|21.2069|76.2498|1168.8747
19|1.8568|1.698|99.5439|17.0375|1035.111
23|2.706|2.7914|47.8801|15.0506|509.6413
23|2.4304|2.9481|76.3677|59.077|591.1129
210|0.145|2.1022|62.395|24.5346|1450.8737
85|1.2283|0.2964|63.1371|50.286|843.1009
133|0.1581|0.4661|68.8478|78.1673|1167.0364
213|1.4334|4.6353|28.9329|51.7479|1326.3221
52|3.9683|4.995|29.0407|47.2493|1039.8317
136|4.9895|0.612|75.7561|12.7239|1007.7374
192|4.4145|3.4891|99.5365|70.3609|1079.1916
72|4.9575|3.8886|64.2442|90.0565|795.6735
4|4.9626|3.5314|59.9188|14.806|700.311
94|3.5428|0.7645|81.3887|46.5999|900.246
21|0.7252|4.6545|60.384|65.2346|125.9947
211|4.3945|0.8661|96.8573|25.8424|566.2742
223|3.5201|0.0004|69.1982|52.8067|795.4945
137|3.6574|3.0465|17.091|77.482|708.2112
8|4.7366|1.0612|44.1533|26.9078|1279.9138
97|1.9429|4.7474|27.7882|37.7235|1151.7892
119|1.7677|4.0463|51.9467|13.4806|1165.7853
197|1.838|2.755|82.0877|19.4571|1171.5585
113|2.2753|2.3585|84.0729|33.4755|871.1672
200|2.2982|0.2202|89.0958|21.655|1454.5615
28|2.06|3.7148|68.5656|65.1216|438.8388
15|3.4285|0.9897|39.6799|32.6579|845.3295
233|3.3305|1.9424|16.4965|19.3915|460.956
39|2.3757|0.0595|60.9523|51.6427|253.8629
29|1.0175|1.2235|27.5577|8.2612|1159.201
153|2.9543|4.9701|50.8619|74.2244|1087.1546
88|3.6876|1.3523|59.1332|37.7404|40.8968
219|2.3662|1.3123|87.9876|45.7391|1075.9082
176|4.1143|2.7889|96.569|53.8041|580.1387
15|2.0989|4.1542|46.7097|73.9569|354.2438
122|4.3195|2.3128|78.2251|31.1638|346.8495
68|1.1618|0.3329|88.0524|13.1697|691.7964
86|4.9998|1.4519|66.8608|38.992|1008.3694
226|3.1985|2.097|97.7668|11.3862|992.4184
143|4.6253|4.844|79.9166|15.6569|641.2856
180|4.5506|2.8927|83.2376|7.7873|260.9439
65|1.3625|3.7451|29.4261|53.1649|589.1705
144|2.908|0.1171|43.2635|13.4735|213.0142
70|4.6436|0.8218|99.3958|85.6638|1215.3479
243|4.9595|0.4846|28.9696|38.4468|940.8607
41|1.0569|1.8046|54.5417|67.4783|493.393
248|3.6485|0.7133|57.1273|49.6539|1211.4485
211|0.5543|1.2832|16.6169|76.7708|483.057
224|0.1402|1.5753|16.5246|7.7482|417.9777
168|4.1499|4.8215|42.8518|89.7157|806.7981
13|1.1473|3.0478|86.7993|92.9197|534.9339
148|1.0292|0.709|77.3855|90.8941|1005.1059
234|2.7014|2.2233|17.5215|15.7357|40.9548
104|4.3667|4.8737|82.1468|42.5176|1160.0449
100|0.1594|2.8195|68.4989|83.0272|1229.0539
55|1.3299|1.1373|19.7954|11.2085|1125.7467
100|2.1193|1.574|57.8039|73.8342|8.1687
8|0.8311|4.5464|54.3401|63.9704|139.2296
132|3.4592|2.9937|68.1971|71.2908|1340.412
5|3.6733|2.3636|40.7721|87.3768|1045.0091
48|2.3215|3.0002|28.3214|6.2925|895.5164
78|2.6016|2.6905|71.9282|60.2808|1470.2836
155|4.7873|2.4712|61.8261|23.6821|254.4178
165|0.4874|1.3881|71.5277|39.0926|817.257
188|1.572|4.7858|69.4208|45.6625|634.5468
71|3.3221|2.1808|91.354|13.8215|1078.7159
45|1.0247|4.1412|73.162|27.4169|657.9888
42|0.1108|1.3041|54.8969|18.2366|318.874
129|0.308|3.7835|85.2032|0.1502|1160.8673
32|2.9643|4.9833|45.563|42.9598|334.3937
94|3.8362|4.241|41.6116|83.1907|1359.7975
242|0.8954|4.6614|51.185|77.2097|733.6776
213|4.7889|0.6457|92.2976|72.5854|1491.22
91|3.269|4.2099|16.5027|42.9735|61.9645
238|3.6909|4.36|88.1376|45.4898|1263.8353
43|0.7865|4.5326|64.9617|16.648|852.668
169|3.4793|3.9184|63.7448|99.6576|106.4821
165|4.2704|0.5932|41.6951|30.904|175.4044
73|3.5181|0.6958|35.9366|15.6205|521.2362
98|2.8533|0.9153|44.612|57.7849|360.1122
197|1.1105|4.151|58.3626|0.1955|1175.739
26|0.0944|2.0873|64.3652|12.164|1115.8114
15|2.6846|3.4114|15.4379|44.6512|443.1013
169|4.0872|1.5095|19.1217|79.4022|1218.9134
62|2.8159|1.296|21.9559|43.4388|973.6847
51|0.2691|0.3237|18.5635|41.1738|581.2939
66|2.2231|1.5208|10.9604|5.242|1190.4819
22|1.0805|2.0491|18.0308|77.8394|1117.3971
195|1.3905|0.3848|71.8959|55.7944|697.6173
235|1.989|1.5093|92.7677|49.7025|1125.5172
198|3.7953|3.0354|93.6596|64.0279|493.5112
176|1.0546|3.7342|23.2971|68.9661|1308.206
187|4.8445|2.6468|21.5018|96.4423|312.4097
133|4.5362|1.9942|55.835|72.0475|477.4943
107|4.2238|0.7553|83.6976|6.8708|579.6644
108|2.6297|1.7726|13.1367|79.0336|364.247
132|4.1904|4.492|72.6608|58.6143|837.6241
237|3.074|4.9137|15.3554|51.1586|518.5835
42|1.4065|3.9729|76.8383|12.6894|936.0286
187|0.8449|4.7648|20.0097|34.2058|1167.6366
108|2.3971|2.2372|45.2703|79.7628|695.7579
217|0.8674|3.0601|93.9216|62.4298|1261.9292
81|1.5558|3.067|20.5492|62.943|440.5334
242|3.1409|1.8572|77.5782|8.5048|155.847
194|3.6804|4.4072|63.469|18.9281|833.9378
128|1.921|3.5101|60.4788|30.7743|353.9247
150|4.0157|2.8086|64.6742|50.2634|834.664
236|2.6085|4.5098|93.8848|70.4493|42.6881
5|2.3873|1.25|10.6715|70.21|307.559
102|4.3088|1.5678|64.3212|45.1541|557.3278
23|4.7663|1.445|52.2221|27.1137|1397.4039
153|3.9428|0.9898|31.5925|71.0363|988.8969
43|2.6057|0.3047|13.7179|26.9041|564.7309
171|0.8762|1.4244|34.1117|70.6868|746.8454
36|4.3109|4.1167|26.0264|14.3075|566.9549
182|1.718|4.1823|72.2112|37.7191|899.3662
103|0.8259|3.2771|96.7935|38.4758|1379.6492
2|0.4284|0.9701|75.0631|54.3084|780.3941
102|1.998|1.9217|33.0774|14.1295|470.728
42|3.1232|3.5328|73.5229|5.5299|441.0251
137|4.6927|0.4062|55.0594|43.0609|1276.2967
88|1.1556|0.6834|52.1411|6.9632|51.6105
243|1.887|2.0755|35.6116|56.5727|383.7052
25|2.6179|4.3169|24.0695|26.3044|1314.2826
70|1.5754|4.3113|35.1302|43.7427|1187.7636
122|1.536|0.8442|17.4485|4.6991|1439.6179
62|3.9737|3.6349|22.5831|70.6822|237.2653
9|2.8278|1.2878|50.3142|8.3187|525.089
98|3.662|0.6961|73.2958|7.5985|790.6211
156|3.0246|0.4489|91.8286|16.1939|1094.3563
93|1.4757|4.0173|69.4566|27.8867|195.8775
43|0.2202|2.798|38.4312|42.4052|841.7702
133|0.971|4.7398|29.8124|96.724|1362.2087
54|4.6715|2.3876|41.0879|55.8965|598.685
168|0.5618|3.5222|51.0199|60.655|1368.9094
3|2.474|4.6357|69.7185|58.4076|1097.3312
232|2.4059|3.7292|47.8524|78.0761|744.5182
2|0.4435|4.5721|12.6511|55.0195|1349.2054
24|0.7698|3.8527|75.4201|64.2364|688.3736
82|3.0753|2.1037|58.675|41.6961|643.6434
118|2.6906|1.5181|96.9512|23.4484|1217.2596
54|3.9589|3.1807|79.0254|86.39|1393.4646
248|4.641|4.4347|54.5559|32.3862|698.1949
14|0.667|2.8658|80.3356|75.1116|1453.0114
241|3.2367|2.2914|36.2743|45.2148|195.711
28|1.5052|4.8303|69.5657|22.9942|1425.6667
194|1.0909|2.8577|68.2287|74.6253|115.6583
192|3.9669|4.7209|20.3627|35.2526|398.1967
96|3.5062|4.1051|66.9364|34.1152|711.4594
39|2.8753|1.4908|32.2034|50.7971|258.0947
37|3.7223|3.9009|32.1868|9.7276|731.3993
43|2.7954|3.1744|97.573|87.6301|615.8468
221|3.1907|2.2673|91.4629|9.7657|543.0946
182|4.3005|2.8434|17.5137|0.1615|172.4876
229|2.8272|4.4157|87.4755|49.0033|1071.0417
150|1.2093|1.9559|80.9266|97.0299|1094.3173
221|4.9905|2.1012|43.3532|81.1209|792.4751
39|2.6263|0.691|35.7725|60.0538|731.6891
248|3.319|3.7175|15.8771|44.7945|783.6806
195|1.5031|1.3887|19.1444|14.4513|376.2967
192|1.397|0.9937|82.7897|74.8336|215.0111
91|0.7484|1.7235|24.9084|68.8027|1145.2854
200|2.1821|1.6853|75.8277|38.3201|1121.2431
248|2.2683|3.0577|40.5746|5.5017|1126.5342
159|2.58|3.7454|31.0418|91.7592|1226.503
64|3.4563|0.8985|24.1146|18.3737|377.0188
123|4.3637|4.0083|22.4316|45.2923|300.8151
1|0.1705|3.0174|86.2731|24.7195|840.5544
107|2.1142|2.9806|14.4779|91.1797|1012.5
199|3.6263|1.4161|15.3929|17.1409|1328.6417
50|0.385|1.752|14.1891|11.3405|910.6386
111|1.9152|1.8325|87.3002|59.42|290.4657
229|4.4362|4.3002|22.311|26.3829|506.6562
154|1.7286|3.0387|83.9903|90.6396|757.4041
206|0.8084|3.703|45.9143|70.2293|1019.4099
118|4.3775|4.2477|55.3676|98.3276|1018.3887
65|2.881|1.6261|25.1982|23.9865|232.5144
222|1.8431|0.7171|84.3517|76.2926|743.3077
102|3.7793|2.3803|67.8459|77.0206|1447.8618
16|2.433|2.6292|36.2802|92.0999|116.5151
147|4.4242|1.17|19.1441|64.1854|923.73
64|0.7669|0.5707|85.6927|43.6532|564.6323
142|3.9543|0.4733|59.2957|33.718|1104.5846
131|1.3196|2.2658|21.7838|18.7274|233.6833
221|4.0117|2.4812|81.1292|43.6819|1036.182
84|0.3045|1.9098|40.1219|6.9938|457.2223
74|4.4713|0.5691|41.0383|80.0101|689.0606
10|4.1443|1.0196|88.1798|1.2353|579.7777
17|3.9792|2.9857|33.0304|97.4095|921.9761
225|0.399|2.304|69.5411|74.8161|1230.3421
116|4.8671|1.7084|67.9365|9.602|778.5609
176|2.3358|1.7482|61.8426|97.3655|956.6284
162|0.0331|2.4955|58.4294|93.0498|981.4916
146|3.621|2.947|72.8431|18.3854|797.4227
197|4.9108|0.4435|95.6464|38.4244|13.6693
96|3.5984|2.4675|81.3859|54.149|1179.7274
228|1.8987|0.0791|28.6185|51.5611|125.2651
96|3.2043|2.692|87.4847|52.9502|1277.4609
194|4.6851|2.8137|32.0165|46.0639|280.0995
151|1.4528|2.4852|86.4956|60.966|1242.9277
196|2.671|0.1413|50.5246|58.5328|854.4901
135|4.1366|0.2022|87.0512|99.8117|811.4945
157|3.1405|4.441|10.3356|76.5301|181.0288
88|4.7032|0.3305|40.2673|81.8592|198.3536
158|3.3936|1.6021|29.5654|20.1042|357.1
